NUM,Sci_WellID,ObjectLabelsFound,Sci_SampleID,Timepoint,Time,Censored,Event,MeasurementTag,0,15,29,39,53,63,87,111,161
668,B1,3,EV,9,161,TRUE,FALSE,RFP,3.95242915,5.559506173,5.112854758,4.766744419,7.200055882,7.760664683,10.82614666,13.20946653,21.66958525
679,B1,6,EV,9,161,TRUE,FALSE,GFP,294.7560171,547.3806009,786.65681,947.8829007,963.3023797,942.017952,885.5912553,849.1405802,710.3766355
680,B1,6,EV,9,161,TRUE,FALSE,RFP,3.975601714,6.132050606,5.568100358,5.209367946,7.787118469,8.588116308,11.63328632,14.15173733,22.56261682
625,B1,10,EV,9,161,TRUE,FALSE,GFP,154.3897686,340.9800499,NA,NA,NA,NA,NA,NA,NA
626,B1,10,EV,9,161,TRUE,FALSE,RFP,2.263093788,3.057356608,NA,NA,NA,NA,NA,NA,NA
631,B1,13,EV,9,161,TRUE,FALSE,GFP,525.1968326,713.4555754,801.6519092,882.0923584,992.7757916,867.790606,1418.516347,1329.679861,1656.672414
632,B1,13,EV,9,161,TRUE,FALSE,RFP,3.448529412,4.755515802,4.69673492,4.649807587,6.87793667,7.024022947,10.19691845,11.93354522,20.71062442
633,B1,14,EV,9,161,TRUE,FALSE,GFP,109.0967742,205.436346,NA,NA,NA,NA,NA,NA,NA
634,B1,14,EV,9,161,TRUE,FALSE,RFP,4.110799439,4.801749271,NA,NA,NA,NA,NA,NA,NA
641,B1,18,EV,9,161,TRUE,FALSE,GFP,477.0275611,744.3150943,940.8068925,896.3464286,1243.114547,1067.283565,1097.16954,1153.671701,1006.213031
642,B1,18,EV,9,161,TRUE,FALSE,RFP,3.494539782,5.032704403,4.748068925,5.012755102,6.379479972,7.713541667,10.62356322,12.76559422,21.10322108
665,B1,29,EV,9,161,TRUE,FALSE,GFP,176.3424598,454.5615967,705.2078441,843.8190889,1014.564824,1070.006268,1207.003912,1207.215659,1250.722833
666,B1,29,EV,9,161,TRUE,FALSE,RFP,4.623207301,6.133172746,6.168123907,5.826247289,8.397462635,10.0076108,12.53905363,15.13789096,24.97773159
743,B10,7,mito_DrpK38A,9,161,TRUE,FALSE,GFP,183.5370066,382.1226104,467.8353619,495.7161458,531.7771702,632.9337979,698.0631136,815.121983,778.5105386
744,B10,7,mito_DrpK38A,9,161,TRUE,FALSE,RFP,32.47697368,29.26763349,21.04996797,17.36002604,14.13192071,13.07874564,15.34502104,15.10241357,15.11007026
717,B10,23,mito_DrpK38A,9,161,TRUE,FALSE,GFP,229.8724771,457.8639718,703.348806,870.3022585,NA,NA,NA,NA,NA
718,B10,23,mito_DrpK38A,9,161,TRUE,FALSE,RFP,30.14174312,23.28200192,17.71961363,14.80898606,NA,NA,NA,NA,NA
787,B11,3,mito_Nrf,9,161,TRUE,FALSE,GFP,2768.273017,4758.672881,5612.075954,6266.367372,6307.966929,6605.71789,6462.267825,6930.015121,4828.994799
788,B11,3,mito_Nrf,9,161,TRUE,FALSE,RFP,635.8935695,639.5617124,625.9609275,627.7963838,542.2346457,573.2669725,547.6337848,504.8706019,344.3039621
